 Zr Density=6.506 Thickness=0.1 microns
 Photon Energy (eV), Transmission
    106.90      0.71891    
    107.37      0.71845    
    107.85      0.71800    
    108.32      0.71754    
    108.80      0.71709    
    109.28      0.71664    
    109.75      0.71618    
    110.22      0.71573    
    110.70      0.71532    
    111.17      0.71493    
    111.65      0.71455    
    112.13      0.71418    
    112.60      0.71404    
    113.07      0.71390    
    113.55      0.71376    
    114.03      0.71362    
    114.50      0.71349    
    114.97      0.71335    
    115.45      0.71322    
    115.92      0.71308    
    116.40      0.71295    
    116.87      0.71281    
    117.35      0.71281    
    117.82      0.71301    
    118.30      0.71321    
    118.78      0.71341    
    119.25      0.71366    
    119.72      0.71393    
    120.20      0.71421    
    120.67      0.71448    
    121.15      0.71475    
    121.63      0.71502    
    122.10      0.71528    
    122.57      0.71555    
    123.05      0.71582    
    123.53      0.71608    
    124.00      0.71634    
    124.47      0.71660    
    124.95      0.71686    
    125.42      0.71712    
    125.90      0.71738    
    126.37      0.71764    
    126.85      0.71789    
    127.32      0.71815    
    127.80      0.71840    
    128.27      0.71865    
    128.75      0.71891    
    129.23      0.71916    
    129.70      0.71940    
    130.18      0.71965    
    130.65      0.71990    
    131.13      0.72014    
    131.60      0.72039    
    132.07      0.72063    
    132.55      0.72086    
    133.02      0.72109    
    133.50      0.72132    
    133.97      0.72154    
    134.45      0.72174    
    134.93      0.72194    
    135.40      0.72213    
    135.87      0.72233    
    136.35      0.72252    
    136.82      0.72272    
    137.30      0.72291    
    137.77      0.72310    
    138.25      0.72329    
    138.72      0.72349    
    139.20      0.72368    
    139.68      0.72386    
    140.15      0.72405    
    140.63      0.72424    
    141.10      0.72443    
    141.57      0.72462    
    142.05      0.72480    
    142.52      0.72499    
    143.00      0.72517    
    143.47      0.72536    
    143.95      0.72554    
    144.43      0.72572    
    144.90      0.72590    
    145.38      0.72608    
    145.85      0.72626    
    146.32      0.72644    
    146.80      0.72662    
    147.27      0.72680    
    147.75      0.72698    
    148.22      0.72715    
    148.70      0.72733    
    149.18      0.72751    
    149.65      0.72768    
    150.12      0.72786    
    150.60      0.72803    
    151.07      0.72820    
    151.55      0.72837    
    152.02      0.72855    
    152.50      0.72872    
    152.97      0.72891    
    153.45      0.72914    
    153.93      0.72937    
    154.40      0.72959    
    154.88      0.72982    
    155.35      0.73008    
    155.82      0.73035    
    156.30      0.73062    
    156.77      0.73089    
    157.25      0.73116    
    157.72      0.73143    
    158.20      0.73169    
    158.68      0.73196    
    159.15      0.73222    
    159.62      0.73249    
    160.10      0.73275    
    160.57      0.73301    
    161.05      0.73328    
    161.52      0.73354    
    162.00      0.73380    
    162.47      0.73405    
    162.95      0.73431    
    163.43      0.73457    
    163.90      0.73482    
    164.38      0.73508    
    164.85      0.73533    
    165.32      0.73558    
    165.80      0.73584    
    166.27      0.73609    
    166.75      0.73634    
    167.22      0.73659    
    167.70      0.73683    
    168.18      0.73708    
    168.65      0.73733    
    169.12      0.73757    
    169.60      0.73782    
    170.07      0.73806    
    170.55      0.73830    
    171.02      0.73855    
    171.50      0.73879    
    171.97      0.73903    
    172.45      0.73927    
    172.93      0.73951    
    173.40      0.73974    
    173.88      0.73998    
    174.35      0.74022    
    174.82      0.74045    
    175.30      0.74069    
    175.77      0.74092    
    176.25      0.74115    
    176.72      0.73383    
    177.20      0.72557    
    177.68      0.71714    
    178.15      0.70853    
    178.62      0.69973    
    179.10      0.69691    
    179.57      0.69694    
    180.05      0.69696    
    180.52      0.69698    
    181.00      0.69700    
    181.47      0.69703    
    181.95      0.69705    
    182.43      0.69707    
    182.90      0.69709    
    183.37      0.69711    
    183.85      0.69714    
    184.32      0.69527    
    184.80      0.69071    
    185.27      0.68611    
    185.75      0.68147    
    186.22      0.67679    
    186.70      0.67208    
    187.18      0.66683    
    187.65      0.66128    
    188.13      0.65568    
    188.60      0.65003    
    189.07      0.64433    
    189.55      0.63857    
    190.02      0.63333    
    190.50      0.62818    
    190.97      0.62300    
    191.45      0.61778    
    191.93      0.61253    
    192.40      0.60724    
    192.87      0.60376    
    193.35      0.60053    
    193.82      0.59729    
    194.30      0.59404    
    194.77      0.59078    
    195.25      0.58751    
    195.72      0.58424    
    196.20      0.58095    
    196.68      0.57766    
    197.15      0.57436    
    197.63      0.57106    
    198.10      0.56774    
    198.57      0.55972    
    199.05      0.55004    
    199.52      0.54028    
    200.00      0.53042    
